Season,Climate,City,Cooling startegy_building level,Sex,Clo,Met,Air temperature (C),Relative humidity (%),Air velocity (m/s),ThermalSensation
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.1,23.1,47.9,0.06,-2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.3,23,47.3,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.1,22.8,47.9,0.07,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.4,22.6,48.2,0.09,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.4,23,48.4,0.09,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,23.1,47.6,0.14,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.1,23.1,48.1,0.03,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.6,23.2,47.8,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,23.2,48.1,0.07,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.55,1.1,22.9,47.5,0.13,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.55,1.6,22.8,48.3,0.1,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.4,23,48.5,0.05,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.1,23,47.5,0.11,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.4,23.1,47.8,0.12,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.1,22.8,47.3,0.08,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.6,22.9,47.3,0.03,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.6,22.9,47.4,0.11,-2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.59,1.7,25.4,41.5,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.7,23.8,44.8,0.05,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.7,23.4,45.1,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.59,1.4,22.9,44.8,0.14,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.4,22.6,46,0.11,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,23.1,46.7,0.12,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.6,23.9,47.8,0.05,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.4,24.2,45.2,0.05,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.7,24.7,48.1,0.12,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.4,24,46.1,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.6,23.6,45.8,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.1,23.6,43.4,0.13,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.4,23.4,44.2,0.02,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.1,26.2,39.6,0.13,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.6,24,42.2,0.08,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.4,23.6,44.1,0.07,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.1,23.8,41.7,0.15,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.1,23.2,42.3,0.05,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.53,1.1,22.5,44.4,0.12,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,25,40.6,0.08,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,29.8,41.7,0.08,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,23.4,43,0.08,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,23.3,43.2,0.06,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,23,43.4,0.12,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,23.2,44.9,0.19,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.61,1.1,23,44.8,0.18,-2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,23.2,44.3,0.1,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,23.2,44,0.1,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.6,23.1,43.6,0.15,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,22.8,44.6,0.36,-2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.78,1.1,22.9,44.9,0.1,-3
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.8,1.1,23,44.3,0.1,-2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,23.1,43.8,0.09,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.63,1.3,23.3,43.6,0.1,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.66,1.1,23.4,43.2,0.09,-2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.63,1.3,23.2,44.3,0.11,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.3,23.1,44.1,0.07,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,23.4,44.7,0.08,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,23.7,43.4,0.1,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.53,1.1,23.6,42.4,0.09,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.53,1.1,23.5,42.7,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,23.7,42,0.16,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,23.1,44.1,0.07,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,23.3,43.7,0.16,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,22.8,44.1,0.21,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,22.1,45,0.05,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,23.2,44.7,0.11,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,22.6,45.3,0.08,-3
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.59,1.1,23,44.5,0.07,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.63,1.1,23.3,44.7,0.08,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,23.5,43.1,0.12,2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,23.3,43,0.1,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.3,23.4,43.6,0.1,-3
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.9,26.9,38.2,0.11,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.9,25.3,42.5,0.06,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,24.5,43.7,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,24.4,43.9,0.09,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.9,24.2,44.2,0.11,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.9,23.6,44.8,0.08,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.9,23.8,44,0.1,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.73,1.1,23.8,43.5,0.13,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.9,23.8,45.2,0.06,-3
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.9,23.6,43.5,0.14,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.4,23.6,43.9,0.06,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.6,23.7,43.5,0.1,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.59,1.4,23.8,43.4,0.12,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,23.2,43.9,0.09,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,23.1,43.4,0.06,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,23.6,42.5,0.08,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.4,26.3,56.7,0.35,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.1,26,57.8,0.29,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,26.1,57.7,0.41,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.59,1.1,26.1,57.5,0.42,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.4,26.1,57.4,0.23,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,25.8,58.4,0.09,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.78,1.1,25.6,59.8,0.08,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.4,26,58.3,0.38,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.59,1.3,25.9,58.5,0.73,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,26.3,58.4,0.07,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,26.4,57.6,0.42,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.55,1.1,26.2,58.1,0.48,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,26.3,57.8,0.77,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,26.3,58.8,0.17,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,26.6,58.2,0.08,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.53,1.4,26.5,58,0.09,3
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.7,26.6,57.5,0.08,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.53,1.4,26.5,57.5,0.07,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.59,1.7,26.3,58,0.22,3
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.6,26.4,58,0.11,2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.53,1.1,27,55.4,0.17,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,26.2,57.7,0.1,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.76,1.1,26.1,58.5,0.07,2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,25.9,58.8,0.07,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.6,25.8,59,0.14,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,26.1,58.6,0.24,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.62,1.1,25.9,58.7,0.42,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.63,1.1,26.6,56.7,0.21,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,26.3,57.5,0.42,3
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.53,1.1,26,58.4,0.03,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.62,1.9,25.9,59.4,0.11,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.6,25.2,60.8,0.1,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.63,1.1,24.3,64.1,0.46,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.8,24.3,64.1,0.46,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.63,1.4,25.6,60.1,0.13,2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.4,25.6,60.4,0.03,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.4,25.8,59.9,0.12,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.6,25.7,59.7,0.46,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.6,24.7,61.2,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.6,25.8,59.3,0.52,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.63,1.6,25.8,59.3,0.52,3
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.66,1.6,26.7,57.1,0.12,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.6,26.6,57.2,0.18,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.6,26.7,57.2,0.29,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.59,1.4,26.5,58.1,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.4,26.2,57.9,0.27,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.4,26,58.4,0.39,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.4,26.2,58,0.39,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.68,1.1,26.3,57.6,0.45,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.74,1.1,25.9,58.4,0.27,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.3,26.3,60,0.09,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.1,24.7,64.7,0.13,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.78,1.4,24.8,64.9,0.21,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.4,24.9,64.8,0.25,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.4,25.1,64.4,0.1,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.4,25.1,63.6,0.42,2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.78,1.3,25.1,63.9,0.2,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.3,25.1,64.1,0.35,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,25.2,64.5,0.07,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,25.6,63.2,0.05,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.3,25.4,62.7,0.57,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.4,25.2,63.6,0.46,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,25.3,63.5,0.45,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.4,25.5,62.9,0.31,-2
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1,25.5,62.9,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.4,25.7,61.9,0.11,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,25.3,63,0.07,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,25,63.3,0.19,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.3,24.8,58.7,0.14,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.1,24.6,64.4,0.17,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.4,25,63.8,0.1,3
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,25.3,62.7,0.11,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.1,25.6,62.4,0.05,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,25.9,61.1,0.06,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.3,25.7,62.1,0.17,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.1,25.5,62.3,0.17,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.1,25.2,63.6,0.17,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.57,1.1,25.1,63.8,0.08,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1,25.2,63.5,0.13,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.3,24.9,64.3,0.45,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.1,25,63.7,0.36,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.3,24.5,63.7,0.55,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.2,24.5,64.3,0.22,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.6,24.8,65.1,0.12,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.53,1.1,25.2,63.8,0.11,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.6,28.1,52.9,0.18,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Female,0.53,1.5,26.7,57.8,0.09,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.4,26.1,60.3,0.17,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.3,25.6,61.1,0.28,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.5,25.4,61.7,0.03,1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.4,25.1,62,0.11,-1
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.3,25.2,61.8,0.07,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.1,25.3,61.9,0.84,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.64,1.4,26,59.4,0.66,0
Summer,Tropical wet savanna,Bangalore,Air Conditioned,Male,0.7,1.5,25.1,61.9,0.09,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.48,1.1,28.3,63.1,0.41,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.55,1.1,28.5,62.1,0.36,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.55,1.1,28.6,61.7,0.5,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.1,28.8,62.2,0.36,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.52,1.1,28.6,61.7,0.31,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.1,28.6,61.6,0.6,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.1,28.8,61,0.5,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.1,28.8,61.3,0.42,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.1,29.1,58.9,0.53,-1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.1,29.5,59.5,1.06,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.52,1.2,29.2,59.1,0.22,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.42,1.2,29,59,0.21,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.2,29.2,58.7,0.29,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.42,1.1,29.1,60.5,0.64,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.42,1.1,28.9,60.9,0.28,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.2,29,61,0.07,-1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.1,28.8,61.2,0.8,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.49,1.1,29,61.5,0.14,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.55,1.1,28.2,63.1,0.26,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.48,2.1,29.2,58.4,0.29,-1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.48,1.9,29.9,56.5,0.07,2
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.42,1.9,30.1,55.6,0.05,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.42,1.9,30.1,55.2,0.2,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.42,1.9,30,56.7,0.05,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.52,1.9,29.8,56.9,0.22,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.1,28.7,57,0.19,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.49,1.6,31.2,51.6,0.23,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.42,1.7,30.2,54.5,0.1,-1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.46,1.1,30.5,54.1,0.15,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.55,1.4,30.8,53.4,0.38,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.55,1.4,30.7,53.1,0.57,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.1,27.9,63.7,0.67,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.46,1.3,28.6,60.5,0.26,-1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.59,1.3,28.6,60.2,0.15,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.7,28.7,59.8,0.26,-1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.59,1.3,28.9,59.8,0.29,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.53,1.1,29,59.2,0.24,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.52,1,29,59,0.31,-1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.59,1.6,28.9,59.1,0.32,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.53,1.4,29.1,59.4,0.23,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.52,1.1,29.3,58.7,0.18,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.53,1.1,29.2,58.3,0.43,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.53,1.4,29.1,58.4,0.5,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.52,1.1,29.3,57.5,0.31,2
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.46,1.1,29.4,57,0.42,2
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.52,1.1,29.7,57,0.22,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.59,1.1,30.3,55.4,0.18,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.59,1.3,29.3,59.1,0.25,-1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.42,1.1,29.4,58.3,0.31,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.1,28.5,60.9,0.17,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.4,28.5,61,0.54,3
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.46,1.1,28.6,62.1,0.14,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.42,1.3,29.3,58.8,0.1,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.5,1.6,29.4,56.2,0.79,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.9,29.4,56.2,0.16,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.57,1.4,29.5,56,0.26,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.74,1.7,29.6,56.3,0.31,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.42,1.6,28.9,58,0.3,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.59,1.1,29.7,54.7,0.37,2
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.59,1.7,29.6,55.1,0.59,2
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.59,1.1,29.7,54.3,0.11,2
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.4,29.9,54.3,0.16,2
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.3,29.7,57.5,0.04,3
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.59,1.1,28.9,58.4,0.36,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.64,1.3,28.5,63.7,0.33,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.1,28.5,60.4,0.42,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.65,1.1,28.6,60.1,0.12,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.78,1.1,28.9,59.5,0.48,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.64,1.2,28.8,58.6,0.45,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.78,1.1,28.8,59,0.22,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.67,1.1,28.8,57.9,0.42,-1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.57,1.3,28.8,57.9,0.42,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.55,1.3,28.7,58.1,0.46,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.3,28.7,58.6,0.06,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.7,1.3,28.7,60.1,0.13,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.7,1.1,28.7,60,0.21,1
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Male,0.7,1.2,28.6,60.2,0.17,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.78,1.1,28.9,58.5,0.4,0
Summer,Tropical wet savanna,Bangalore,Naturally Ventilated,Female,0.63,1.3,28.8,58.9,0.4,1
